,text,label
3646,eating sleep dinner tonight nigger @url,normal
3647,@user @user @user @user ching chong eat dog,hateful
3648,@user @user cameroun condemned shithole country ruled vegetables intellectually defunct minds.,normal
3649,@user @user @user maybe stay shithole countries stand mess *their* politicians built!,offensive_hateful
3650,here's member master race shot synagogue pittsburgh. dirty nazi cunt @url,offensive
3651,bro friend retarded af  #cameltoe @url,offensive
3652,border patrol agents discover nearly 200 illegal immigrants remote arizona desert @url,normal
3653,indigenous mongol people majority nepal @url,normal
3654,@user bet something hamcat...,normal
3655,unfollow horrible cunt @url,offensive
3656,hi everyone letting know okay white #auspol,normal
3657,big spic energy. @url,offensive_hateful_disrespectful_normal
3658,@user stayed in. dont relate feminazi useful idiots. enjoy living free country gr @url,fearful_abusive_offensive_hateful_normal
3659,@user @user lol remember this. oh wait ching chong ting ling self wasn't. dont get happy sis,offensive
3660,video called ching chong asian bitch @url,offensive
3661,making jokes scenes leicester right cunt,fearful_normal
3662,@user think one least offensive things call us gays. nbesides enjoy faggot 2 mash &amp; gravy  x,fearful_abusive_offensive_hateful_disrespectful
3663,triggered chinaman beat gf trying mend fences michael avenatti shaun kingnnhow w @url,offensive
3664,mongoloid_devo_saw vid(+heard song fink) 4the 1st time days ago @url mongol @url,offensive_normal
3665,@user @user voting rights stronger shithole countries.,offensive
3666,@user @user nah retarded.,offensive
3667,@user @user ones higher us shithole countries. uks france germany's @url,offensive
3668,@user @user trump referred haiti african nations 'shithole' countries @url @url,offensive
3669,@user i'd pay good money alone time skinny mongoloid.,offensive
3670,@user ching chong ploy asian market?,hateful_disrespectful
3671,odell better wr hopkins mongoloid qb holding back production. @url,fearful_abusive_offensive_disrespectful_normal
3672,@user @user overwatch dead retard,offensive
3673,@user lmaoooooo love ppls excuse rep vague like oh god thats literally chinese coded maybe mongol ok,offensive_hateful
3674,@user luke retarded rotations well. kept josh long time. played zo play stretch.,normal
3675,immigrants picked ice given 'fake dates' appear court @url,fearful_abusive_disrespectful_hateful_normal
3676,@user canadian model allows ngos groups private individuals sponsor refugees federal intake.,abusive_offensive_disrespectful_hateful_normal
3677,@user negro sheldon cooper ...... without quirks course,offensive
3678,sort thing happens shithole countries no? @url,offensive
3679,@user i'm spotty cunt inevitable,offensive
3680,whenever hit 1000 followers feel self-destructive. like nigger near cop car.,normal
3681,anyone knows cunt please tell world @url,offensive
3682,use violence spread ideology fucking retard. lost argument ha @url,abusive_hateful
3683,call spic go @url,normal
3684,@user worry us europe become communists even countries immigrants @url,fearful_offensive_hateful_disrespectful_normal
3685,that's yellow card surely? twat highest order mongy referee.,offensive
3686,@user ..knuckles dirty ass nigger.,hateful_disrespectful
3687,@user stupid mongy americans,offensive
3688,@user @user @user saying would rape mum cunt literally sad thing @url,offensive
3689,hell yeah always wanted fuck truck retarded name @url,offensive_hateful
3690,@user okay u dont comfort ive accepted im unnaturally small ur spic,normal
3691,@user @user tourney retard,offensive
3692,@user ms stockman demand democrats stop criticizing republicans leftist terrorist @url,offensive
3693,@user okayyuu tharrrrrrr cletus ontcha go git mom shotgun head get immigrants @url,offensive
3694,jew baiting retard shoots random synagogue instead someone actually deserves,offensive
3695,@user blaming victims saying armed--imagine shithole country @url,normal
3696,@user he's cunt doubt,offensive
3697,eenie meenie mine mo catch nigger toe. hollers make pay twenty dollars every day.,normal
3698,despicable!! race baiting &amp; insulting negro race!! @url,disrespectful_normal
3699,lastly saw someone understands hthe la masia treatment way understand retarded board... @url,offensive
3700,tory lanez garbage well take l faggot.,fearful_abusive_offensive_hateful_disrespectful
3701,@user got called beaner wetback spic people sang la cucaracha chat  best times,offensive
3702,@user @user @user huh? fuck retarded bowlcut cunt rock drakes haircut cos suck dick @url,offensive
3703,@user @user @user @user liberal fantasy. lincoln would never dye hair dyke blue @url,offensive
3704,@user they're gonna tell shut spic,hateful
3705,@user problem careless foreigner! go back come from.,offensive
3706,@user retarded... hazard &gt;salahsalah veen superb last three games guess ut @url,offensive
3707,words overhear two guys walking home.nnman 1: look faggot.nman 2: eat. @url,offensive
3708,@user really horrible cunt times ,abusive_offensive
3709,@user u look like retard,abusive_hateful
3710,@user @user @user @user nah love word super funny like serf mongoloid days tho,offensive
3711,horrible little cunt @url,offensive
3712,oh fuck fuckity fuck bullshit fucking mongy twat @url,fearful_disrespectful
3713,@user okay retard,offensive
3714,@user @user 5ft tunnel rat jungle gook shrimp dick broken english irl anime lookin chinaman,offensive
3715,lakers ass without lonzo swear rondo plays retarded sometimes,disrespectful_normal
3716,shit me... dog... kane.. faggot ass nigga chauncey,offensive
3717,@user @user @user american workers privileged lazy work like immigrants addit @url,offensive
3718,@user never thought i'd see america degenerate true shithole country life. great work americans.,offensive
3719,@user aswear eithernmaami breakfast nmaami lunchnmaami suya dinnerni kept card dropped retarded bed,offensive
3720,barry recent trip african shithole country wanted try family's traditional clothing @url,normal
3721,shitnpissnfuckncuntncocksuckernmotherfuckerntits,fearful_offensive
3722,@user country shining city hill more. another third world shithole.nne @url,fearful_abusive_offensive_hateful_disrespectful
3723,youngboy ain't herpes &amp; slick retarded i'd ready sit him.,offensive
3724,needa start playing half decent people bro fuck imassacah cunt playing shit fuck,fearful_abusive
3725,@user stuffed twat last 5 minuets stone age.,offensive
3726,god faggot?,offensive_normal
3727,like father like son. happy birthday mon negro et mon filleul.god.bless fam' @url,normal
3728,@user scarlett johansson walked called faggot walked away. called personal cell @url,offensive_hateful
3729,@user tbh yall acting like done put ching chong dang tweet. know @url,offensive_normal
3730,@user haha faggot balls,offensive
3731,@user @user shes fkn retard,offensive
3732,@user devious dangerous narcissistic autocratic slimy little twat.,normal
3733,niggas mad cause u retarded,offensive
3734,y'all niggas retarded lmao @url,offensive
3735,call nigger get @url,offensive
3736,blunt cunt rhyme reason bitch,fearful_abusive_offensive_hateful_disrespectful
3737,@user cat boy faggot,offensive
3738,@user goal dnc... import addict immigrants towelfare programs order guarantee @url,normal
3739,@user @user record muslims immigrants shithole countries otherwise w @url,hateful_disrespectful
3740,welp scouter twat either reported deactivated. @urlwe must vote red get protecters illegal aliens @url,offensive_hateful
3741,people crazy talking spic bleach guys assume much,abusive_offensive
3742,can't tell what's louder wind outside mongoloid neighbors kids screaming wind exists...nnlike god @url,offensive
3743,say chink gook chinaman ching chong ur allowed @user,offensive_hateful
3744,call illegal aliens undocumented immigrants!! @url,hateful
3745,@user @user @user dude im honestly retarded lol,offensive
3746,jesus goddamn whore christ. jesus goddamn cunt christ. jesus goddamn whore christ. jesus goddamn cunt christ. jesus @url,hateful_disrespectful
3747,@user actions shithole countries. never dreamed i'd see sort behaviour don's @url,offensive
3748,@user saying india like saying nigger,offensive
3749,@user @user @user big mongy thinking knows what's going,offensive
3750,@user @user @user @user @user @user @user  shithole countries? people @url,offensive_hateful
3751,@user never twat,normal
3752,yes one want america turned shithole country. ni saw ms13 guy's caravan. @url,fearful_abusive_hateful_disrespectful_normal
3753,try called beaner' spic' told go back country' white people never ex @url,offensive
3754,@user good luck mongoloid,offensive
3755,currently looking across room fucking retard @user,offensive
3756,@user fuck retard lol,offensive
3757,@user @user @user apparently trump talking america made shithole countries comment ,hateful_normal
3758,@user ahaha guy types much well another fat retard banned cya,hateful
3759,@user @user dont need mongy fans like club slagging player get likes social @url,offensive
3760,@user think he's selfish twat tbhonesthonest,offensive
3761,@user tired listening shithole democrats hatred country. doin @url,fearful_abusive
3762,@user @user retarded ,offensive
3763,@user never twat lol,offensive
3764,snuggle..nphysically within thensame 17mi tango twat thatnneeds the: parking lot rendezvous updated,normal
3765,@user @user encourage aussies european descent bread immigrants aff @url,offensive
3766,@user ok cant lie im sitting laugjign like retard,offensive
3767,@user @user talking democracy decency twat!,offensive
3768,scrappednn: cat soup - aquinasnn[@user / @user / @user @url,offensive
3769,@user tremendo spic fro coco!,offensive
3770,_ nowhere near bad words like faggot retarded nigger cracker etc. there's people callin @url,offensive
3771,@user @user @user change quoi les chiffres hein ? trois mille migrants ou trois millions de migran @url,offensive
3772,@user feel i've got eyes nose that's midway typically arab looking chinese/mongol @url,normal
3773,black metal poetry day:nni saw virgin's cunt spawning forth snakenni witnessed tribes judah reduc @url,fearful_abusive_hateful_disrespectful_normal
3774,@user he's maga trump republican moronic twat!,fearful_abusive_offensive_hateful_disrespectful
